L0,x,y,H0
0.015625,0.921875,1.578125,0.013456821
0.015625,0.921875,1.59375,0.008121967
0.015625,0.921875,1.609375,0.007949591
0.015625,0.921875,1.625,0.021258354
0.015625,0.921875,1.640625,0.0044989586
0.015625,0.921875,1.65625,0.0062406063
0.015625,0.921875,1.671875,0.002213955
0.015625,0.921875,1.6875,0.010993242
0.015625,0.921875,1.703125,0.01043725
0.015625,0.921875,1.71875,0.010407686
0.015625,0.921875,1.734375,0.014997482
0.015625,0.921875,1.75,0.027992487
0.015625,0.921875,1.765625,0.019701004
0.015625,0.921875,1.78125,0.04011631
0.015625,0.921875,1.796875,0.010261297
0.015625,0.921875,1.8125,0.012365818
0.015625,0.921875,1.828125,0.006386757
0.015625,0.921875,1.84375,0.017504215
0.015625,0.921875,1.859375,0.024682522
0.015625,0.921875,1.875,0.029169321
0.015625,0.921875,1.890625,0.029116154
0.015625,0.921875,1.90625,0.028912544
0.015625,0.921875,1.921875,0.29111004
0.015625,0.921875,1.9375,0.008015871
0.015625,0.921875,1.953125,0.005501032
0.015625,0.921875,1.96875,0.0032010078
0.015625,0.921875,1.984375,0.0019056797
0.015625,0.9375,0.0,0.20371771
0.015625,0.9375,0.015625,0.027067661
0.015625,0.9375,0.03125,0.007838011
0.015625,0.9375,0.046875,0.011842489
0.015625,0.9375,0.0625,0.012060642
0.015625,0.9375,0.078125,0.0096719265
0.015625,0.9375,0.09375,0.008994579
0.015625,0.9375,0.109375,0.005890608
0.015625,0.9375,0.125,0.0048093796
0.015625,0.9375,0.140625,0.0073809624
0.015625,0.9375,0.15625,0.009290695
0.015625,0.9375,0.171875,0.006808758
0.015625,0.9375,0.1875,0.010677338
0.015625,0.9375,0.203125,0.0987587
0.015625,0.9375,0.21875,0.040907145
0.015625,0.9375,0.234375,0.004082203
0.015625,0.9375,0.25,0.014783859
0.015625,0.9375,0.265625,0.027225733
0.015625,0.9375,0.28125,0.023694277
0.015625,0.9375,0.296875,0.006115198
0.015625,0.9375,0.3125,0.035642385
0.015625,0.9375,0.328125,0.0888865
0.015625,0.9375,0.34375,0.020702362
0.015625,0.9375,0.359375,0.014419794
0.015625,0.9375,0.375,0.014376402
0.015625,0.9375,0.390625,0.016885757
0.015625,0.9375,0.40625,0.023519278
0.015625,0.9375,0.421875,0.018403053
0.015625,0.9375,0.4375,0.013758421
0.015625,0.9375,0.453125,0.008836746
0.015625,0.9375,0.46875,0.013122559
0.015625,0.9375,0.484375,0.02861166
0.015625,0.9375,0.5,0.033670187
0.015625,0.9375,0.515625,0.033489943
0.015625,0.9375,0.53125,0.036691427
0.015625,0.9375,0.546875,0.011579752
0.015625,0.9375,0.5625,0.007961988
0.015625,0.9375,0.578125,0.0027446747
0.015625,0.9375,0.59375,0.0040869713
0.015625,0.9375,0.609375,0.017545938
0.015625,0.9375,0.625,0.015587091
0.015625,0.9375,0.640625,0.007241726
0.015625,0.9375,0.65625,0.008981466
0.015625,0.9375,0.671875,0.010756731
0.015625,0.9375,0.6875,0.01666689
0.015625,0.9375,0.703125,0.00908947
0.015625,0.9375,0.71875,0.011054277
0.015625,0.9375,0.734375,0.011532307
0.015625,0.9375,0.75,0.012820244
0.015625,0.9375,0.765625,0.016756296
0.015625,0.9375,0.78125,0.065069675
0.015625,0.9375,0.796875,0.054800272
0.015625,0.9375,0.8125,0.014036179
0.015625,0.9375,0.828125,0.007589817
0.015625,0.9375,0.84375,0.0058686733
0.015625,0.9375,0.859375,0.0070827007
0.015625,0.9375,0.875,0.010448694
0.015625,0.9375,0.890625,0.021037579
0.015625,0.9375,0.90625,0.024956465
0.015625,0.9375,0.921875,0.016578436
0.015625,0.9375,0.9375,0.015352011
0.015625,0.9375,0.953125,0.0036535263
0.015625,0.9375,0.96875,0.003218174
0.015625,0.9375,0.984375,0.0040607452
0.015625,0.9375,1.0,0.003757
0.015625,0.9375,1.015625,0.0037047863
0.015625,0.9375,1.03125,0.005538225
0.015625,0.9375,1.046875,0.006021023
0.015625,0.9375,1.0625,0.010231733
0.015625,0.9375,1.078125,0.21716976
0.015625,0.9375,1.09375,0.32280278
0.015625,0.9375,1.109375,0.00408864
0.015625,0.9375,1.125,0.005539894
0.015625,0.9375,1.140625,0.010342836
0.015625,0.9375,1.15625,0.013621807
0.015625,0.9375,1.171875,0.014889002
0.015625,0.9375,1.1875,0.0064542294
0.015625,0.9375,1.203125,0.015534639
0.015625,0.9375,1.21875,0.010874271
0.015625,0.9375,1.234375,0.011271715
0.015625,0.9375,1.25,0.0059304237
0.015625,0.9375,1.265625,0.0040562153
0.015625,0.9375,1.28125,0.019559383
0.015625,0.9375,1.296875,0.034332037
0.015625,0.9375,1.3125,0.025253534
0.015625,0.9375,1.328125,0.026337624
0.015625,0.9375,1.34375,0.024351835
0.015625,0.9375,1.359375,0.021702051
0.015625,0.9375,1.375,0.018059254
0.015625,0.9375,1.390625,0.015787125
0.015625,0.9375,1.40625,0.033870935
0.015625,0.9375,1.421875,0.029099941
0.015625,0.9375,1.4375,0.014101505
0.015625,0.9375,1.453125,0.02227664
0.015625,0.9375,1.46875,0.038119793
0.015625,0.9375,1.484375,0.032926798
0.015625,0.9375,1.5,0.021779537
0.015625,0.9375,1.515625,0.040515184
0.015625,0.9375,1.53125,0.027421236
0.015625,0.9375,1.546875,0.014629841
0.015625,0.9375,1.5625,0.008132696
0.015625,0.9375,1.578125,0.0057599545
0.015625,0.9375,1.59375,0.0060276985
0.015625,0.9375,1.609375,0.0038480759
0.015625,0.9375,1.625,0.020770788
0.015625,0.9375,1.640625,0.012683392
0.015625,0.9375,1.65625,0.0032682419
0.015625,0.9375,1.671875,0.0041689873
0.015625,0.9375,1.6875,0.011021376
0.015625,0.9375,1.703125,0.0114479065
0.015625,0.9375,1.71875,0.0068893433
0.015625,0.9375,1.734375,0.0091667175
0.015625,0.9375,1.75,0.025735855
0.015625,0.9375,1.765625,0.032614708
0.015625,0.9375,1.78125,0.038970947
0.015625,0.9375,1.796875,0.030145168
0.015625,0.9375,1.8125,0.020485878
0.015625,0.9375,1.828125,0.019110203
0.015625,0.9375,1.84375,0.01857853
0.015625,0.9375,1.859375,0.020014286
0.015625,0.9375,1.875,0.022642136
0.015625,0.9375,1.890625,0.059729576
0.015625,0.9375,1.90625,0.018531322
0.015625,0.9375,1.921875,0.2805724
0.015625,0.9375,1.9375,0.0053818226
0.015625,0.9375,1.953125,0.0068149567
0.015625,0.9375,1.96875,0.0063130856
0.015625,0.9375,1.984375,0.0038027763
0.015625,0.953125,0.0,0.049168825
0.015625,0.953125,0.015625,0.18352199
0.015625,0.953125,0.03125,0.011578321
0.015625,0.953125,0.046875,0.009965181
0.015625,0.953125,0.0625,0.011225939
0.015625,0.953125,0.078125,0.009726763
0.015625,0.953125,0.09375,0.012632847
0.015625,0.953125,0.109375,0.009857178
0.015625,0.953125,0.125,0.007971525
0.015625,0.953125,0.140625,0.006717205
0.015625,0.953125,0.15625,0.00426507
0.015625,0.953125,0.171875,0.004422903
0.015625,0.953125,0.1875,0.06792641
0.015625,0.953125,0.203125,0.10204482
0.015625,0.953125,0.21875,0.012643337
0.015625,0.953125,0.234375,0.01454401
0.015625,0.953125,0.25,0.028440475
0.015625,0.953125,0.265625,0.025833607
0.015625,0.953125,0.28125,0.018270254
0.015625,0.953125,0.296875,0.019785404
0.015625,0.953125,0.3125,0.06887436
0.015625,0.953125,0.328125,0.051451206
0.015625,0.953125,0.34375,0.019209862
0.015625,0.953125,0.359375,0.010333061
0.015625,0.953125,0.375,0.008688688
0.015625,0.953125,0.390625,0.014643669
0.015625,0.953125,0.40625,0.016868591
0.015625,0.953125,0.421875,0.01536274
0.015625,0.953125,0.4375,0.014102697
0.015625,0.953125,0.453125,0.0118021965
0.015625,0.953125,0.46875,0.015509844
0.015625,0.953125,0.484375,0.022138357
0.015625,0.953125,0.5,0.078373194
0.015625,0.953125,0.515625,0.078660965
0.015625,0.953125,0.53125,0.053751707
0.015625,0.953125,0.546875,0.015145779
0.015625,0.953125,0.5625,0.011919498
0.015625,0.953125,0.578125,0.009372473
0.015625,0.953125,0.59375,0.016099453
0.015625,0.953125,0.609375,0.024695873
0.015625,0.953125,0.625,0.010993719
0.015625,0.953125,0.640625,0.007475853
0.015625,0.953125,0.65625,0.010817051
0.015625,0.953125,0.671875,0.005515814
0.015625,0.953125,0.6875,0.01020956
0.015625,0.953125,0.703125,0.0023031235
0.015625,0.953125,0.71875,0.0029697418
0.015625,0.953125,0.734375,0.0045876503
0.015625,0.953125,0.75,0.0020914078
0.015625,0.953125,0.765625,0.0021233559
0.015625,0.953125,0.78125,0.024500132
0.015625,0.953125,0.796875,0.08603501
0.015625,0.953125,0.8125,0.021272898
0.015625,0.953125,0.828125,0.009365082
0.015625,0.953125,0.84375,0.0029056072
0.015625,0.953125,0.859375,0.005905628
0.015625,0.953125,0.875,0.014369488
0.015625,0.953125,0.890625,0.021903038
0.015625,0.953125,0.90625,0.022023916
0.015625,0.953125,0.921875,0.011883497
0.015625,0.953125,0.9375,0.01636529
0.015625,0.953125,0.953125,0.0033266544
0.015625,0.953125,0.96875,0.0062367916
0.015625,0.953125,0.984375,0.004941702
0.015625,0.953125,1.0,0.004733324
0.015625,0.953125,1.015625,0.0051333904
0.015625,0.953125,1.03125,0.0031983852
0.015625,0.953125,1.046875,0.0027718544
0.015625,0.953125,1.0625,0.0075497627
0.015625,0.953125,1.078125,0.015978813
0.015625,0.953125,1.09375,0.32627463
0.015625,0.953125,1.109375,0.11013508
0.015625,0.953125,1.125,0.0031328201
0.015625,0.953125,1.140625,0.004324436
0.015625,0.953125,1.15625,0.002459526
0.015625,0.953125,1.171875,0.007595539
0.015625,0.953125,1.1875,0.0082407
0.015625,0.953125,1.203125,0.010538101
0.015625,0.953125,1.21875,0.00790453
0.015625,0.953125,1.234375,0.0028202534
0.015625,0.953125,1.25,0.0035290718
0.015625,0.953125,1.265625,0.0051009655
0.015625,0.953125,1.28125,0.018667698
0.015625,0.953125,1.296875,0.0272758
0.015625,0.953125,1.3125,0.010285139
0.015625,0.953125,1.328125,0.005685091
0.015625,0.953125,1.34375,0.0051903725
0.015625,0.953125,1.359375,0.007386446
0.015625,0.953125,1.375,0.006447792
0.015625,0.953125,1.390625,0.009843588
0.015625,0.953125,1.40625,0.030337334
0.015625,0.953125,1.421875,0.009624958
0.015625,0.953125,1.4375,0.0367527
0.015625,0.953125,1.453125,0.04807377
0.015625,0.953125,1.46875,0.02279234
0.015625,0.953125,1.484375,0.012237787
0.015625,0.953125,1.5,0.015275478
0.015625,0.953125,1.515625,0.03511548
0.015625,0.953125,1.53125,0.030575752
0.015625,0.953125,1.546875,0.020832062
0.015625,0.953125,1.5625,0.021895409
0.015625,0.953125,1.578125,0.020772457
0.015625,0.953125,1.59375,0.016222477
0.015625,0.953125,1.609375,0.00968647
0.015625,0.953125,1.625,0.019204378
0.015625,0.953125,1.640625,0.01251626
0.015625,0.953125,1.65625,0.012608528
0.015625,0.953125,1.671875,0.012435198
0.015625,0.953125,1.6875,0.007950783
0.015625,0.953125,1.703125,0.020409346
0.015625,0.953125,1.71875,0.012824535
0.015625,0.953125,1.734375,0.012094498
0.015625,0.953125,1.75,0.01099968
0.015625,0.953125,1.765625,0.03417492
0.015625,0.953125,1.78125,0.044093132
0.015625,0.953125,1.796875,0.019176483
0.015625,0.953125,1.8125,0.017551899
0.015625,0.953125,1.828125,0.032351017
0.015625,0.953125,1.84375,0.014596224
0.015625,0.953125,1.859375,0.009482622
0.015625,0.953125,1.875,0.015520573
0.015625,0.953125,1.890625,0.058623552
0.015625,0.953125,1.90625,0.04446435
0.015625,0.953125,1.921875,0.27495503
0.015625,0.953125,1.9375,0.0041890144
0.015625,0.953125,1.953125,0.004789114
0.015625,0.953125,1.96875,0.00658226
0.015625,0.953125,1.984375,0.010352612
0.015625,0.96875,0.0,0.02164793
0.015625,0.96875,0.015625,0.1251843
0.015625,0.96875,0.03125,0.09329915
0.015625,0.96875,0.046875,0.011310816
0.015625,0.96875,0.0625,0.014125347
0.015625,0.96875,0.078125,0.010313749
0.015625,0.96875,0.09375,0.00951004
0.015625,0.96875,0.109375,0.014914274
0.015625,0.96875,0.125,0.016442299
0.015625,0.96875,0.140625,0.024430513
0.015625,0.96875,0.15625,0.026931763
0.015625,0.96875,0.171875,0.04551387
0.015625,0.96875,0.1875,0.08862662
0.015625,0.96875,0.203125,0.04667282
0.015625,0.96875,0.21875,0.013981104
0.015625,0.96875,0.234375,0.042491913
0.015625,0.96875,0.25,0.016993284
0.015625,0.96875,0.265625,0.018782616
0.015625,0.96875,0.28125,0.04364276
0.015625,0.96875,0.296875,0.07899833
0.015625,0.96875,0.3125,0.048079967
0.015625,0.96875,0.328125,0.025961876
0.015625,0.96875,0.34375,0.014475346
0.015625,0.96875,0.359375,0.009096146
0.015625,0.96875,0.375,0.008929014
0.015625,0.96875,0.390625,0.01383543
0.015625,0.96875,0.40625,0.010336876
0.015625,0.96875,0.421875,0.010488987
0.015625,0.96875,0.4375,0.010677338
0.015625,0.96875,0.453125,0.0135166645
0.015625,0.96875,0.46875,0.0106425285
0.015625,0.96875,0.484375,0.02172923
0.015625,0.96875,0.5,0.01017642
0.015625,0.96875,0.515625,0.08548522
0.015625,0.96875,0.53125,0.13763952
0.015625,0.96875,0.546875,0.053004503
0.015625,0.96875,0.5625,0.015474796
0.015625,0.96875,0.578125,0.024762392
0.015625,0.96875,0.59375,0.02123642
0.015625,0.96875,0.609375,0.017917633
0.015625,0.96875,0.625,0.00838232
0.015625,0.96875,0.640625,0.0052330494
0.015625,0.96875,0.65625,0.009288073
0.015625,0.96875,0.671875,0.0060636997
0.015625,0.96875,0.6875,0.006068945
0.015625,0.96875,0.703125,0.0045466423
0.015625,0.96875,0.71875,0.0017268658
0.015625,0.96875,0.734375,0.0031957626
0.015625,0.96875,0.75,0.006398201
0.015625,0.96875,0.765625,0.0102341175
0.015625,0.96875,0.78125,0.038660288
0.015625,0.96875,0.796875,0.063358545
0.015625,0.96875,0.8125,0.045365095
0.015625,0.96875,0.828125,0.008574724
0.015625,0.96875,0.84375,0.0055160522
0.015625,0.96875,0.859375,0.013867378
0.015625,0.96875,0.875,0.023201466
0.015625,0.96875,0.890625,0.023445368
0.015625,0.96875,0.90625,0.01990652
0.015625,0.96875,0.921875,0.019907236
0.015625,0.96875,0.9375,0.009839773
0.015625,0.96875,0.953125,0.0015368462
0.015625,0.96875,0.96875,0.003755331
0.015625,0.96875,0.984375,0.0028367043
0.015625,0.96875,1.0,0.00408864
0.015625,0.96875,1.015625,0.007016659
0.015625,0.96875,1.03125,0.0034458637
0.015625,0.96875,1.046875,0.0021879673
0.015625,0.96875,1.0625,0.0038912296
0.015625,0.96875,1.078125,0.012083769
0.015625,0.96875,1.09375,0.027353287
0.015625,0.96875,1.109375,0.3248315
0.015625,0.96875,1.125,0.083161354
0.015625,0.96875,1.140625,0.0035095215
0.015625,0.96875,1.15625,0.002256155
0.015625,0.96875,1.171875,0.0065665245
0.015625,0.96875,1.1875,0.005833626
0.015625,0.96875,1.203125,0.008658886
0.015625,0.96875,1.21875,0.007875204
0.015625,0.96875,1.234375,0.00442338
0.015625,0.96875,1.25,0.0074694157
0.015625,0.96875,1.265625,0.011353731
0.015625,0.96875,1.28125,0.020400047
0.015625,0.96875,1.296875,0.027020693
0.015625,0.96875,1.3125,0.018104076
0.015625,0.96875,1.328125,0.01018405
0.015625,0.96875,1.34375,0.0022389889
0.015625,0.96875,1.359375,0.002935648
0.015625,0.96875,1.375,0.0014636517
0.015625,0.96875,1.390625,0.0041725636
0.015625,0.96875,1.40625,0.020254135
0.015625,0.96875,1.421875,0.034214735
0.015625,0.96875,1.4375,0.022422314
0.015625,0.96875,1.453125,0.017202139
0.015625,0.96875,1.46875,0.008225203
0.015625,0.96875,1.484375,0.005808115
0.015625,0.96875,1.5,0.005239725
0.015625,0.96875,1.515625,0.005818367
0.015625,0.96875,1.53125,0.051400185
0.015625,0.96875,1.546875,0.014250517
0.015625,0.96875,1.5625,0.012514114
0.015625,0.96875,1.578125,0.017991066
0.015625,0.96875,1.59375,0.022608995
0.015625,0.96875,1.609375,0.015604734
0.015625,0.96875,1.625,0.017353535
0.015625,0.96875,1.640625,0.02350545
0.015625,0.96875,1.65625,0.019316435
0.015625,0.96875,1.671875,0.014445543
0.015625,0.96875,1.6875,0.015070915
0.015625,0.96875,1.703125,0.014910698
0.015625,0.96875,1.71875,0.014160633
0.015625,0.96875,1.734375,0.014251947
0.015625,0.96875,1.75,0.0036094189
0.015625,0.96875,1.765625,0.0044703484
0.015625,0.96875,1.78125,0.014208794
0.015625,0.96875,1.796875,0.0219028
0.015625,0.96875,1.8125,0.009471655
0.015625,0.96875,1.828125,0.03370309
0.015625,0.96875,1.84375,0.019905806
0.015625,0.96875,1.859375,0.0067789555
0.015625,0.96875,1.875,0.013534784
0.015625,0.96875,1.890625,0.026098967
0.015625,0.96875,1.90625,0.020083427
0.015625,0.96875,1.921875,0.2345438
0.015625,0.96875,1.9375,0.04562378
0.015625,0.96875,1.953125,0.008520842
0.015625,0.96875,1.96875,0.0035710335
0.015625,0.96875,1.984375,0.013070822
0.015625,0.984375,0.0,0.028601408
0.015625,0.984375,0.015625,0.049861908
0.015625,0.984375,0.03125,0.114732504
0.015625,0.984375,0.046875,0.08810687
0.015625,0.984375,0.0625,0.013670206
0.015625,0.984375,0.078125,0.011463404
0.015625,0.984375,0.09375,0.008495331
0.015625,0.984375,0.109375,0.015400171
0.015625,0.984375,0.125,0.021359444
0.015625,0.984375,0.140625,0.01990056
0.015625,0.984375,0.15625,0.01580596
0.015625,0.984375,0.171875,0.047607183
0.015625,0.984375,0.1875,0.062326908
0.015625,0.984375,0.203125,0.02868104
0.015625,0.984375,0.21875,0.025946617
0.015625,0.984375,0.234375,0.027914047
0.015625,0.984375,0.25,0.0073697567
0.015625,0.984375,0.265625,0.030335665
0.015625,0.984375,0.28125,0.10211825
0.015625,0.984375,0.296875,0.19309974
0.015625,0.984375,0.3125,0.08997512
0.015625,0.984375,0.328125,0.06777334
0.015625,0.984375,0.34375,0.023289442
0.015625,0.984375,0.359375,0.0038495064
0.015625,0.984375,0.375,0.008867979
0.015625,0.984375,0.390625,0.008695364
0.015625,0.984375,0.40625,0.014130831
0.015625,0.984375,0.421875,0.011755705
0.015625,0.984375,0.4375,0.0077180862
0.015625,0.984375,0.453125,0.0076220036
0.015625,0.984375,0.46875,0.011268854
0.015625,0.984375,0.484375,0.024235249
0.015625,0.984375,0.5,0.019413471
0.015625,0.984375,0.515625,0.027649164
0.015625,0.984375,0.53125,0.054667473
0.015625,0.984375,0.546875,0.14420176
0.015625,0.984375,0.5625,0.02372837
0.015625,0.984375,0.578125,0.019108057
0.015625,0.984375,0.59375,0.015153408
0.015625,0.984375,0.609375,0.009378433
0.015625,0.984375,0.625,0.0025939941
0.015625,0.984375,0.640625,0.0014958382
0.015625,0.984375,0.65625,0.006459236
0.015625,0.984375,0.671875,0.00660491
0.015625,0.984375,0.6875,0.003418684
0.015625,0.984375,0.703125,0.007278919
0.015625,0.984375,0.71875,0.0036008358
0.015625,0.984375,0.734375,0.0063226223
0.015625,0.984375,0.75,0.011426449
0.015625,0.984375,0.765625,0.023785114
0.015625,0.984375,0.78125,0.032766104
0.015625,0.984375,0.796875,0.027911901
0.015625,0.984375,0.8125,0.045131445
0.015625,0.984375,0.828125,0.00537467
0.015625,0.984375,0.84375,0.005665779
0.015625,0.984375,0.859375,0.018242598
0.015625,0.984375,0.875,0.019676924
0.015625,0.984375,0.890625,0.019371271
0.015625,0.984375,0.90625,0.018951178
0.015625,0.984375,0.921875,0.015341997
0.015625,0.984375,0.9375,0.0022518635
0.015625,0.984375,0.953125,0.0024468899
0.015625,0.984375,0.96875,0.0038645267
0.015625,0.984375,0.984375,0.002020359
0.015625,0.984375,1.0,0.003232956
0.015625,0.984375,1.015625,0.008369207
0.015625,0.984375,1.03125,0.0045108795
0.015625,0.984375,1.046875,0.0032072067
0.015625,0.984375,1.0625,0.0019078255
0.015625,0.984375,1.078125,0.005167246
0.015625,0.984375,1.09375,0.012216091
0.015625,0.984375,1.109375,0.022789717
0.015625,0.984375,1.125,0.3213539
0.015625,0.984375,1.140625,0.015427828
0.015625,0.984375,1.15625,0.008175373
0.015625,0.984375,1.171875,0.0075628757
0.015625,0.984375,1.1875,0.008869648
0.015625,0.984375,1.203125,0.0057337284
0.015625,0.984375,1.21875,0.007244587
0.015625,0.984375,1.234375,0.008061171
0.015625,0.984375,1.25,0.0057497025
0.015625,0.984375,1.265625,0.014122963
0.015625,0.984375,1.28125,0.018040419
0.015625,0.984375,1.296875,0.019428015
0.015625,0.984375,1.3125,0.021031618
0.015625,0.984375,1.328125,0.018301725
0.015625,0.984375,1.34375,0.0058267117
0.015625,0.984375,1.359375,0.004083395
0.015625,0.984375,1.375,0.001496315
0.015625,0.984375,1.390625,0.006423712
0.015625,0.984375,1.40625,0.022099972
0.015625,0.984375,1.421875,0.015729666
0.015625,0.984375,1.4375,0.012207031
0.015625,0.984375,1.453125,0.006976366
0.015625,0.984375,1.46875,0.009492159
0.015625,0.984375,1.484375,0.005865574
0.015625,0.984375,1.5,0.004499197
0.015625,0.984375,1.515625,0.005384445
0.015625,0.984375,1.53125,0.026859283
0.015625,0.984375,1.546875,0.018770695
0.015625,0.984375,1.5625,0.01616931
0.015625,0.984375,1.578125,0.0073726177
0.015625,0.984375,1.59375,0.0076942444
0.015625,0.984375,1.609375,0.022109509
0.015625,0.984375,1.625,0.022120953
0.015625,0.984375,1.640625,0.019958735
0.015625,0.984375,1.65625,0.034936905
0.015625,0.984375,1.671875,0.03004241
0.015625,0.984375,1.6875,0.021735907
0.015625,0.984375,1.703125,0.013958693
0.015625,0.984375,1.71875,0.01478982
0.015625,0.984375,1.734375,0.023402214
0.015625,0.984375,1.75,0.011454105
0.015625,0.984375,1.765625,0.016009092
0.015625,0.984375,1.78125,0.01497674
0.015625,0.984375,1.796875,0.026137829
0.015625,0.984375,1.8125,0.009332895
0.015625,0.984375,1.828125,0.013382196
0.015625,0.984375,1.84375,0.018767118
0.015625,0.984375,1.859375,0.008403778
0.015625,0.984375,1.875,0.008164167
0.015625,0.984375,1.890625,0.0098621845
0.015625,0.984375,1.90625,0.0084095
0.015625,0.984375,1.921875,0.04162717
0.015625,0.984375,1.9375,0.20013237
0.015625,0.984375,1.953125,0.013276339
0.015625,0.984375,1.96875,0.004865408
0.015625,0.984375,1.984375,0.01057744
